source,target,relation,source_label,target_label
prof::Appius Horatius Sulla,ent::corporate_org::Deloitte Digital,worked_at,Appius Horatius Sulla,Deloitte Digital
prof::Appius Horatius Sulla,ent::corporate_org::Frog Design,worked_at,Appius Horatius Sulla,Frog Design
prof::Appius Horatius Sulla,ent::corporate_org::Global,worked_at,Appius Horatius Sulla,Global
prof::Appius Horatius Sulla,ent::corporate_org::Innovation ’ Practice,worked_at,Appius Horatius Sulla,Innovation ’ Practice
prof::Appius Horatius Sulla,ent::corporate_org::‘ Intelligence,worked_at,Appius Horatius Sulla,‘ Intelligence
prof::Appius Horatius Sulla,ent::academic_org::Design Management,studied_at,Appius Horatius Sulla,Design Management
prof::Appius Horatius Sulla,ent::academic_org::Harvard Business School,studied_at,Appius Horatius Sulla,Harvard Business School
prof::Appius Horatius Sulla,ent::academic_org::Texas A & M University,studied_at,Appius Horatius Sulla,Texas A & M University
prof::Appius Horatius Sulla,ent::location::Benelux,worked_in,Appius Horatius Sulla,Benelux
ent::academic_org::Harvard Business School,prof::Appius Licinius Cicero,studied_at,Harvard Business School,Appius Licinius Cicero
prof::Appius Julius Crassus,ent::location::Emea Region,located_in,Appius Julius Crassus,Emea Region
prof::Appius Julius Crassus,ent::academic_org::##Ción,studied_at,Appius Julius Crassus,##Ción
prof::Appius Julius Crassus,ent::academic_org::##Ión,studied_at,Appius Julius Crassus,##Ión
prof::Appius Julius Crassus,ent::academic_org::##Nzadi,studied_at,Appius Julius Crassus,##Nzadi
prof::Appius Julius Crassus,ent::academic_org::##Ual,studied_at,Appius Julius Crassus,##Ual
prof::Appius Julius Crassus,ent::academic_org::Al O,studied_at,Appius Julius Crassus,Al O
prof::Appius Julius Crassus,ent::academic_org::And International,studied_at,Appius Julius Crassus,And International
prof::Appius Julius Crassus,ent::academic_org::Autonoma University Of Madrid,studied_at,Appius Julius Crassus,Autonoma University Of Madrid
prof::Appius Julius Crassus,ent::academic_org::C,studied_at,Appius Julius Crassus,C
prof::Appius Julius Crassus,ent::academic_org::Cloud Compliance Report Csa Es,studied_at,Appius Julius Crassus,Cloud Compliance Report Csa Es
prof::Appius Julius Crassus,ent::academic_org::Csa Spanish Chapter,studied_at,Appius Julius Crassus,Csa Spanish Chapter
prof::Appius Julius Crassus,ent::academic_org::Data Protection Factbook,studied_at,Appius Julius Crassus,Data Protection Factbook
prof::Appius Julius Crassus,ent::academic_org::Datos Personales,studied_at,Appius Julius Crassus,Datos Personales
prof::Appius Julius Crassus,ent::academic_org::Ecija,studied_at,Appius Julius Crassus,Ecija
prof::Appius Julius Crassus,ent::academic_org::Editorial Lefebvre,studied_at,Appius Julius Crassus,Editorial Lefebvre
prof::Appius Julius Crassus,ent::academic_org::El,studied_at,Appius Julius Crassus,El
prof::Appius Julius Crassus,ent::academic_org::El Derecho,studied_at,Appius Julius Crassus,El Derecho
prof::Appius Julius Crassus,ent::academic_org::Emp,studied_at,Appius Julius Crassus,Emp
prof::Appius Julius Crassus,ent::academic_org::Ex,studied_at,Appius Julius Crassus,Ex
prof::Appius Julius Crassus,ent::academic_org::Information Technology,studied_at,Appius Julius Crassus,Information Technology
prof::Appius Julius Crassus,ent::academic_org::Internet,studied_at,Appius Julius Crassus,Internet
prof::Appius Julius Crassus,ent::academic_org::La Catarata,studied_at,Appius Julius Crassus,La Catarata
prof::Appius Julius Crassus,ent::academic_org::La Com,studied_at,Appius Julius Crassus,La Com
prof::Appius Julius Crassus,ent::academic_org::La Inform,studied_at,Appius Julius Crassus,La Inform
prof::Appius Julius Crassus,ent::academic_org::Security,studied_at,Appius Julius Crassus,Security
prof::Appius Julius Crassus,ent::academic_org::Startup Lawyers Program,studied_at,Appius Julius Crassus,Startup Lawyers Program
prof::Appius Julius Crassus,ent::academic_org::Thomson,studied_at,Appius Julius Crassus,Thomson
prof::Appius Julius Crassus,ent::academic_org::Thomson - Aranzadi,studied_at,Appius Julius Crassus,Thomson - Aranzadi
prof::Appius Julius Crassus,ent::academic_org::Universidad de Santiago de Compostela LLM,studied_at,Appius Julius Crassus,Universidad de Santiago de Compostela LLM
prof::Appius Julius Crassus,ent::academic_org::University Of Navarra,studied_at,Appius Julius Crassus,University Of Navarra
ent::academic_org::Autonoma University Of Madrid,prof::Appius Licinius Naso,studied_at,Autonoma University Of Madrid,Appius Licinius Naso
prof::Appius Julius Naso,ent::corporate_org::Iic,worked_at,Appius Julius Naso,Iic
prof::Appius Julius Naso,ent::corporate_org::Lenguajenatural,worked_at,Appius Julius Naso,Lenguajenatural
prof::Appius Julius Naso,ent::academic_org::Afi Escuela De Finanzas,studied_at,Appius Julius Naso,Afi Escuela De Finanzas
prof::Appius Julius Naso,ent::academic_org::Cunef,studied_at,Appius Julius Naso,Cunef
prof::Appius Julius Naso,ent::academic_org::Datahack,studied_at,Appius Julius Naso,Datahack
prof::Appius Julius Naso,ent::academic_org::Universidad Europea,studied_at,Appius Julius Naso,Universidad Europea
prof::Appius Julius Naso,ent::location::Ai,worked_in,Appius Julius Naso,Ai
prof::Appius Julius Paullus,ent::location::##Á,located_in,Appius Julius Paullus,##Á
prof::Appius Julius Paullus,ent::location::United States Of America,located_in,Appius Julius Paullus,United States Of America
prof::Appius Julius Paullus,ent::corporate_org::##Ivies,worked_at,Appius Julius Paullus,##Ivies
prof::Appius Julius Paullus,ent::corporate_org::##Quitectos,worked_at,Appius Julius Paullus,##Quitectos
prof::Appius Julius Paullus,ent::corporate_org::Arquitectura,worked_at,Appius Julius Paullus,Arquitectura
prof::Appius Julius Paullus,ent::corporate_org::As + Ábalos + Sentkiewicz,worked_at,Appius Julius Paullus,As + Ábalos + Sentkiewicz
prof::Appius Julius Paullus,ent::corporate_org::Coam,worked_at,Appius Julius Paullus,Coam
prof::Appius Julius Paullus,ent::corporate_org::Colegio Oficial de Arquitectos de Madrid,worked_at,Appius Julius Paullus,Colegio Oficial de Arquitectos de Madrid
prof::Appius Julius Paullus,ent::corporate_org::Estudio Herreros,worked_at,Appius Julius Paullus,Estudio Herreros
prof::Appius Julius Paullus,ent::corporate_org::Ábalos & Herreros,worked_at,Appius Julius Paullus,Ábalos & Herreros
prof::Appius Julius Paullus,ent::academic_org::##Cuela De Arquitectura,studied_at,Appius Julius Paullus,##Cuela De Arquitectura
prof::Appius Julius Paullus,ent::academic_org::##Iversità Degli Studi Di Sassari,studied_at,Appius Julius Paullus,##Iversità Degli Studi Di Sassari
prof::Appius Julius Paullus,ent::academic_org::Architectural History,studied_at,Appius Julius Paullus,Architectural History
prof::Appius Julius Paullus,ent::academic_org::Architectural History And Theory,studied_at,Appius Julius Paullus,Architectural History And Theory
prof::Appius Julius Paullus,ent::academic_org::Cult,studied_at,Appius Julius Paullus,Cult
prof::Appius Julius Paullus,ent::academic_org::Della Materia,studied_at,Appius Julius Paullus,Della Materia
prof::Appius Julius Paullus,ent::academic_org::Es,studied_at,Appius Julius Paullus,Es
prof::Appius Julius Paullus,ent::academic_org::Etsam,studied_at,Appius Julius Paullus,Etsam
prof::Appius Julius Paullus,ent::academic_org::Facoltà Di Architettura Di Alghero,studied_at,Appius Julius Paullus,Facoltà Di Architettura Di Alghero
prof::Appius Julius Paullus,ent::academic_org::Gsd,studied_at,Appius Julius Paullus,Gsd
prof::Appius Julius Paullus,ent::academic_org::Studies,studied_at,Appius Julius Paullus,Studies
prof::Appius Julius Paullus,ent::academic_org::Teoría y Crítica del Proyecto y de la Arquitectura Moderna y Contemporánea ’,studied_at,Appius Julius Paullus,Teoría y Crítica del Proyecto y de la Arquitectura Moderna y Contemporánea ’
prof::Appius Julius Paullus,ent::academic_org::Theory,studied_at,Appius Julius Paullus,Theory
prof::Appius Julius Paullus,ent::academic_org::Udit,studied_at,Appius Julius Paullus,Udit
prof::Appius Julius Paullus,ent::academic_org::Universidad Camilo José Cela,studied_at,Appius Julius Paullus,Universidad Camilo José Cela
prof::Appius Julius Paullus,ent::academic_org::Universidad De Alcal,studied_at,Appius Julius Paullus,Universidad De Alcal
prof::Appius Julius Paullus,ent::academic_org::Universidad De Diseño Y Tecnología,studied_at,Appius Julius Paullus,Universidad De Diseño Y Tecnología
prof::Appius Julius Paullus,ent::academic_org::Universidad Europea De Madrid,studied_at,Appius Julius Paullus,Universidad Europea De Madrid
prof::Appius Julius Paullus,ent::academic_org::Universidad Nebrija,studied_at,Appius Julius Paullus,Universidad Nebrija
prof::Appius Julius Paullus,ent::academic_org::Upm,studied_at,Appius Julius Paullus,Upm
prof::Appius Julius Paullus,ent::location::Va,worked_in,Appius Julius Paullus,Va
ent::academic_org::Etsam,prof::Appius Licinius Brutus,studied_at,Etsam,Appius Licinius Brutus
prof::Antonia Drusa,ent::location::##Dz,located_in,Antonia Drusa,##Dz
prof::Antonia Drusa,ent::location::The,located_in,Antonia Drusa,The
prof::Antonia Drusa,ent::course::European,teaches_course,Antonia Drusa,European
prof::Antonia Drusa,ent::course::European Politics,teaches_course,Antonia Drusa,European Politics
prof::Antonia Drusa,ent::academic_org::Center For European Studies,studied_at,Antonia Drusa,Center For European Studies
prof::Antonia Drusa,ent::academic_org::Politics And Society,studied_at,Antonia Drusa,Politics And Society
prof::Antonia Drusa,ent::academic_org::Universidad De Granada,studied_at,Antonia Drusa,Universidad De Granada
prof::Antonia Drusa,ent::academic_org::University Of Lo,studied_at,Antonia Drusa,University Of Lo
prof::Antonia Drusa,ent::academic_org::Utrecht University,studied_at,Antonia Drusa,Utrecht University
prof::Antonia Drusa,ent::location::The Netherlands,located_in,Antonia Drusa,The Netherlands
prof::Appius Licinius Brutus,ent::location::##Ig,located_in,Appius Licinius Brutus,##Ig
prof::Appius Licinius Brutus,ent::location::Pisa,located_in,Appius Licinius Brutus,Pisa
prof::Appius Licinius Brutus,ent::academic_org::##Utational Seminar,studied_at,Appius Licinius Brutus,##Utational Seminar
prof::Appius Licinius Brutus,ent::academic_org::B,studied_at,Appius Licinius Brutus,B
prof::Appius Licinius Brutus,ent::academic_org::Bim,studied_at,Appius Licinius Brutus,Bim
prof::Appius Licinius Brutus,ent::academic_org::Design And Fabrication,studied_at,Appius Licinius Brutus,Design And Fabrication
prof::Appius Licinius Brutus,ent::academic_org::Dynamo,studied_at,Appius Licinius Brutus,Dynamo
prof::Appius Licinius Brutus,ent::academic_org::University Of Pisa,studied_at,Appius Licinius Brutus,University Of Pisa
prof::Appius Licinius Brutus,ent::academic_org::Zigurat Global Institute Of Technology,studied_at,Appius Licinius Brutus,Zigurat Global Institute Of Technology
prof::Appius Licinius Brutus,ent::course::##Ithmic Design,teaches_course,Appius Licinius Brutus,##Ithmic Design
prof::Appius Licinius Brutus,ent::course::##Metrical,teaches_course,Appius Licinius Brutus,##Metrical
prof::Appius Licinius Brutus,ent::course::Buildings,teaches_course,Appius Licinius Brutus,Buildings
prof::Appius Licinius Brutus,ent::course::Digital Autumn ”,teaches_course,Appius Licinius Brutus,Digital Autumn ”
prof::Appius Licinius Brutus,ent::course::G,teaches_course,Appius Licinius Brutus,G
prof::Appius Licinius Brutus,ent::course::Geometry I & Ii,teaches_course,Appius Licinius Brutus,Geometry I & Ii
prof::Appius Licinius Brutus,ent::course::Ii,teaches_course,Appius Licinius Brutus,Ii
prof::Appius Licinius Brutus,ent::course::Mathematics,teaches_course,Appius Licinius Brutus,Mathematics
prof::Appius Licinius Cicero,ent::location::Do,located_in,Appius Licinius Cicero,Do
prof::Appius Licinius Cicero,ent::location::Kazakhstan,located_in,Appius Licinius Cicero,Kazakhstan
prof::Appius Licinius Cicero,ent::location::Republic Of Kazakhstan,located_in,Appius Licinius Cicero,Republic Of Kazakhstan
prof::Appius Licinius Cicero,ent::location::Singapore,located_in,Appius Licinius Cicero,Singapore
prof::Appius Licinius Cicero,ent::location::Switzerland,located_in,Appius Licinius Cicero,Switzerland
prof::Appius Licinius Cicero,ent::location::United Kingdom,located_in,Appius Licinius Cicero,United Kingdom
prof::Appius Licinius Cicero,ent::corporate_org::##Ance & Stew,worked_at,Appius Licinius Cicero,##Ance & Stew
prof::Appius Licinius Cicero,ent::corporate_org::##Ckinsey & Company,worked_at,Appius Licinius Cicero,##Ckinsey & Company
prof::Appius Licinius Cicero,ent::corporate_org::##Ght,worked_at,Appius Licinius Cicero,##Ght
prof::Appius Licinius Cicero,ent::corporate_org::##Holr,worked_at,Appius Licinius Cicero,##Holr
prof::Appius Licinius Cicero,ent::corporate_org::Aifc,worked_at,Appius Licinius Cicero,Aifc
prof::Appius Licinius Cicero,ent::corporate_org::Aifc Acamic Council,worked_at,Appius Licinius Cicero,Aifc Acamic Council
prof::Appius Licinius Cicero,ent::corporate_org::As,worked_at,Appius Licinius Cicero,As
prof::Appius Licinius Cicero,ent::corporate_org::Co,worked_at,Appius Licinius Cicero,Co
prof::Appius Licinius Cicero,ent::corporate_org::Co - Founr,worked_at,Appius Licinius Cicero,Co - Founr
prof::Appius Licinius Cicero,ent::corporate_org::Committee Of Managing Directors,worked_at,Appius Licinius Cicero,Committee Of Managing Directors
prof::Appius Licinius Cicero,ent::corporate_org::Corporate Go,worked_at,Appius Licinius Cicero,Corporate Go
prof::Appius Licinius Cicero,ent::corporate_org::International Financial Centre,worked_at,Appius Licinius Cicero,International Financial Centre
prof::Appius Licinius Cicero,ent::corporate_org::Kazakhstan Development Bank,worked_at,Appius Licinius Cicero,Kazakhstan Development Bank
prof::Appius Licinius Cicero,ent::corporate_org::Lakewell Capital Partners,worked_at,Appius Licinius Cicero,Lakewell Capital Partners
prof::Appius Licinius Cicero,ent::corporate_org::M,worked_at,Appius Licinius Cicero,M
prof::Appius Licinius Cicero,ent::corporate_org::Managing,worked_at,Appius Licinius Cicero,Managing
prof::Appius Licinius Cicero,ent::corporate_org::National Bank Of Kazakhstan,worked_at,Appius Licinius Cicero,National Bank Of Kazakhstan
prof::Appius Licinius Cicero,ent::corporate_org::National Investment Corporation,worked_at,Appius Licinius Cicero,National Investment Corporation
prof::Appius Licinius Cicero,ent::corporate_org::Practice,worked_at,Appius Licinius Cicero,Practice
prof::Appius Licinius Cicero,ent::corporate_org::Pricewaterhousecoopers,worked_at,Appius Licinius Cicero,Pricewaterhousecoopers
prof::Appius Licinius Cicero,ent::corporate_org::Processes & Applications,worked_at,Appius Licinius Cicero,Processes & Applications
prof::Appius Licinius Cicero,ent::corporate_org::S,worked_at,Appius Licinius Cicero,S
prof::Appius Licinius Cicero,ent::corporate_org::S & P Global,worked_at,Appius Licinius Cicero,S & P Global
prof::Appius Licinius Cicero,ent::corporate_org::Sc,worked_at,Appius Licinius Cicero,Sc
prof::Appius Licinius Cicero,ent::corporate_org::Shell International,worked_at,Appius Licinius Cicero,Shell International
prof::Appius Licinius Cicero,ent::corporate_org::Strategic For,worked_at,Appius Licinius Cicero,Strategic For
prof::Appius Licinius Cicero,ent::corporate_org::Strategy,worked_at,Appius Licinius Cicero,& Strategy
prof::Appius Licinius Cicero,ent::corporate_org::Sustainable Foresight Institute,worked_at,Appius Licinius Cicero,Sustainable Foresight Institute
prof::Appius Licinius Cicero,ent::corporate_org::World Economic Forum,worked_at,Appius Licinius Cicero,World Economic Forum
prof::Appius Licinius Cicero,ent::academic_org::##Ght,studied_at,Appius Licinius Cicero,##Ght
prof::Appius Licinius Cicero,ent::academic_org::##Inability Lears,studied_at,Appius Licinius Cicero,##Inability Lears
prof::Appius Licinius Cicero,ent::academic_org::##Inability Learship,studied_at,Appius Licinius Cicero,##Inability Learship
prof::Appius Licinius Cicero,ent::academic_org::##Ptive,studied_at,Appius Licinius Cicero,##Ptive
prof::Appius Licinius Cicero,ent::academic_org::Arpel,studied_at,Appius Licinius Cicero,Arpel
prof::Appius Licinius Cicero,ent::academic_org::Belgian American Educational Foundation,studied_at,Appius Licinius Cicero,Belgian American Educational Foundation
prof::Appius Licinius Cicero,ent::academic_org::Boston University,studied_at,Appius Licinius Cicero,Boston University
prof::Appius Licinius Cicero,ent::academic_org::Cambridge University,studied_at,Appius Licinius Cicero,University Of Cambridge
prof::Appius Licinius Cicero,ent::academic_org::Caterpillar,studied_at,Appius Licinius Cicero,Caterpillar
prof::Appius Licinius Cicero,ent::academic_org::Cdir,studied_at,Appius Licinius Cicero,Cdir
prof::Appius Licinius Cicero,ent::academic_org::Chartered Governance Institute,studied_at,Appius Licinius Cicero,Chartered Governance Institute
prof::Appius Licinius Cicero,ent::academic_org::Chartered Governance Professional,studied_at,Appius Licinius Cicero,Chartered Governance Professional
prof::Appius Licinius Cicero,ent::academic_org::Computer Information Systems,studied_at,Appius Licinius Cicero,Computer Information Systems
prof::Appius Licinius Cicero,ent::academic_org::Dupont,studied_at,Appius Licinius Cicero,Dupont
prof::Appius Licinius Cicero,ent::academic_org::Ecopetrol,studied_at,Appius Licinius Cicero,Ecopetrol
prof::Appius Licinius Cicero,ent::academic_org::Energy & Su,studied_at,Appius Licinius Cicero,Energy & Su
prof::Appius Licinius Cicero,ent::academic_org::Energy Delta Institute,studied_at,Appius Licinius Cicero,Energy Delta Institute
prof::Appius Licinius Cicero,ent::academic_org::Equinor,studied_at,Appius Licinius Cicero,Equinor
prof::Appius Licinius Cicero,ent::academic_org::Fcg,studied_at,Appius Licinius Cicero,Fcg
prof::Appius Licinius Cicero,ent::academic_org::Finance,studied_at,Appius Licinius Cicero,Finance
prof::Appius Licinius Cicero,ent::academic_org::Ge Learship,studied_at,Appius Licinius Cicero,Ge Learship
prof::Appius Licinius Cicero,ent::academic_org::Geneva School of Diplomacy & International Relations,studied_at,Appius Licinius Cicero,Geneva School of Diplomacy & International Relations
prof::Appius Licinius Cicero,ent::academic_org::Global Climate Change,studied_at,Appius Licinius Cicero,Global Climate Change
prof::Appius Licinius Cicero,ent::academic_org::Gran Ecole,studied_at,Appius Licinius Cicero,Gran Ecole
prof::Appius Licinius Cicero,ent::academic_org::Innovation & Growth,studied_at,Appius Licinius Cicero,Innovation & Growth
prof::Appius Licinius Cicero,ent::academic_org::Insead,studied_at,Appius Licinius Cicero,Insead
prof::Appius Licinius Cicero,ent::academic_org::Management And Business Administration,studied_at,Appius Licinius Cicero,Management And Business Administration
prof::Appius Licinius Cicero,ent::academic_org::Nacd Board,studied_at,Appius Licinius Cicero,Nacd Board
prof::Appius Licinius Cicero,ent::academic_org::National Association of Corporate Directors,studied_at,Appius Licinius Cicero,National Association of Corporate Directors
prof::Appius Licinius Cicero,ent::academic_org::Pew Center On,studied_at,Appius Licinius Cicero,Pew Center On
prof::Appius Licinius Cicero,ent::academic_org::Planning And Corporate Strategy,studied_at,Appius Licinius Cicero,Planning And Corporate Strategy
prof::Appius Licinius Cicero,ent::academic_org::Renault - Nissan,studied_at,Appius Licinius Cicero,Renault - Nissan
prof::Appius Licinius Cicero,ent::academic_org::Rouen School Of Management,studied_at,Appius Licinius Cicero,Rouen School Of Management
prof::Appius Licinius Cicero,ent::academic_org::Saudi Aramco,studied_at,Appius Licinius Cicero,Saudi Aramco
prof::Appius Licinius Cicero,ent::academic_org::Scena,studied_at,Appius Licinius Cicero,Scena
prof::Appius Licinius Cicero,ent::academic_org::Shell Finance,studied_at,Appius Licinius Cicero,Shell Finance
prof::Appius Licinius Cicero,ent::academic_org::Solvay School Of Management,studied_at,Appius Licinius Cicero,Solvay School Of Management
prof::Appius Licinius Cicero,ent::academic_org::Stanford Directors Consortium,studied_at,Appius Licinius Cicero,Stanford Directors Consortium
prof::Appius Licinius Cicero,ent::academic_org::Statoil,studied_at,Appius Licinius Cicero,Statoil
prof::Appius Licinius Cicero,ent::academic_org::Strategic For,studied_at,Appius Licinius Cicero,Strategic For
prof::Appius Licinius Cicero,ent::academic_org::Strategy & Finance,studied_at,Appius Licinius Cicero,Strategy & Finance
prof::Appius Licinius Cicero,ent::academic_org::Tesla,studied_at,Appius Licinius Cicero,Tesla
prof::Appius Licinius Cicero,ent::academic_org::The,studied_at,Appius Licinius Cicero,The
prof::Appius Licinius Cicero,ent::academic_org::The Graduate Institute,studied_at,Appius Licinius Cicero,The Graduate Institute
prof::Appius Licinius Cicero,ent::academic_org::The Kazakhstan Development Bank,studied_at,Appius Licinius Cicero,The Kazakhstan Development Bank
prof::Appius Licinius Cicero,ent::academic_org::Tiger Group,studied_at,Appius Licinius Cicero,Tiger Group
prof::Appius Licinius Cicero,ent::academic_org::Toyota,studied_at,Appius Licinius Cicero,Toyota
prof::Appius Licinius Cicero,ent::academic_org::University Of London,studied_at,Appius Licinius Cicero,University Of London
prof::Appius Licinius Cicero,ent::location::##Tana,worked_in,Appius Licinius Cicero,##Tana
ent::corporate_org::Co,prof::Appius Licinius Paullus,worked_at,Co,Appius Licinius Paullus
ent::corporate_org::S,prof::Appius Licinius Scipio,worked_at,S,Appius Licinius Scipio
ent::academic_org::Boston University,prof::Horatia Pulchra,studied_at,Boston University,Horatia Pulchra
prof::Appius Licinius Drusus,ent::location::##In,located_in,Appius Licinius Drusus,##In
prof::Appius Licinius Drusus,ent::corporate_org::##Gna Cum Lau,worked_at,Appius Licinius Drusus,##Gna Cum Lau
prof::Appius Licinius Drusus,ent::corporate_org::Administration Vlerick Business School,worked_at,Appius Licinius Drusus,Administration Vlerick Business School
prof::Appius Licinius Drusus,ent::corporate_org::Degroof,worked_at,Appius Licinius Drusus,Degroof
prof::Appius Licinius Drusus,ent::corporate_org::Economics,worked_at,Appius Licinius Drusus,Economics
prof::Appius Licinius Drusus,ent::corporate_org::Esso Benel,worked_at,Appius Licinius Drusus,Esso Benel
prof::Appius Licinius Drusus,ent::corporate_org::Finance,worked_at,Appius Licinius Drusus,Finance
prof::Appius Licinius Drusus,ent::corporate_org::Fundación Mutualidad Abogacía,worked_at,Appius Licinius Drusus,Fundación Mutualidad Abogacía
prof::Appius Licinius Drusus,ent::corporate_org::Ie Business School,worked_at,Appius Licinius Drusus,Ie Business School
prof::Appius Licinius Drusus,ent::corporate_org::Ie University,worked_at,Appius Licinius Drusus,Ie University
prof::Appius Licinius Drusus,ent::corporate_org::Kbc,worked_at,Appius Licinius Drusus,Kbc
prof::Appius Licinius Drusus,ent::corporate_org::Nyenro Business University,worked_at,Appius Licinius Drusus,Nyenro Business University
prof::Appius Licinius Drusus,ent::corporate_org::Petercam,worked_at,Appius Licinius Drusus,Petercam Sa
prof::Appius Licinius Drusus,ent::corporate_org::Petercam Derivatives Sa,worked_at,Appius Licinius Drusus,Petercam Derivatives Sa
prof::Appius Licinius Drusus,ent::corporate_org::University Of Gibraltar,worked_at,Appius Licinius Drusus,University Of Gibraltar
prof::Appius Licinius Drusus,ent::corporate_org::University Of London,worked_at,Appius Licinius Drusus,University Of London
prof::Appius Licinius Drusus,ent::location::##Ux,worked_in,Appius Licinius Drusus,##Ux
prof::Appius Licinius Drusus,ent::location::Di,worked_in,Appius Licinius Drusus,Di
prof::Appius Licinius Drusus,ent::location::The Netherlands,located_in,Appius Licinius Drusus,The Netherlands
prof::Horatia Pulchra,ent::location::##Ara,located_in,Horatia Pulchra,##Ara
prof::Horatia Pulchra,ent::location::##Nares,located_in,Horatia Pulchra,##Nares
prof::Horatia Pulchra,ent::location::Boston,located_in,Horatia Pulchra,Boston
prof::Horatia Pulchra,ent::location::Campus,located_in,Horatia Pulchra,Campus
prof::Horatia Pulchra,ent::location::Chicago,located_in,Horatia Pulchra,Chicago
prof::Horatia Pulchra,ent::location::Florida,located_in,Horatia Pulchra,Florida
prof::Horatia Pulchra,ent::location::Massachusetts,located_in,Horatia Pulchra,Massachusetts
prof::Horatia Pulchra,ent::location::Miami,located_in,Horatia Pulchra,Miami
prof::Horatia Pulchra,ent::location::Mount Holyoke,located_in,Horatia Pulchra,Mount Holyoke
prof::Horatia Pulchra,ent::location::School,located_in,Horatia Pulchra,School
prof::Horatia Pulchra,ent::location::School Of,located_in,Horatia Pulchra,School Of
prof::Horatia Pulchra,ent::corporate_org::Federal Defender ’ S Office,worked_at,Horatia Pulchra,Federal Defender ’ S Office
prof::Horatia Pulchra,ent::corporate_org::Greater Boston Legal Services,worked_at,Horatia Pulchra,Greater Boston Legal Services
prof::Horatia Pulchra,ent::corporate_org::Harvard Institute Of Public Policy,worked_at,Horatia Pulchra,Harvard Institute Of Public Policy
prof::Horatia Pulchra,ent::corporate_org::Harvard Medical School,worked_at,Horatia Pulchra,Harvard Medical School
prof::Horatia Pulchra,ent::corporate_org::Harvard University,worked_at,Horatia Pulchra,Harvard University
prof::Horatia Pulchra,ent::corporate_org::Keefe & Mercado,worked_at,Horatia Pulchra,Keefe & Mercado
prof::Horatia Pulchra,ent::corporate_org::Llp,worked_at,Horatia Pulchra,Llp
prof::Horatia Pulchra,ent::corporate_org::Medical Ethics Division,worked_at,Horatia Pulchra,Medical Ethics Division
prof::Horatia Pulchra,ent::corporate_org::Mercado &,worked_at,Horatia Pulchra,Mercado &
prof::Horatia Pulchra,ent::corporate_org::Miami,worked_at,Horatia Pulchra,Miami
prof::Horatia Pulchra,ent::corporate_org::Office Of The General Council,worked_at,Horatia Pulchra,Office Of The General Council
prof::Horatia Pulchra,"ent::corporate_org::Peckham, Lobel, Casey, Prince & Tye",worked_at,Horatia Pulchra,"Peckham, Lobel, Casey, Prince & Tye"
prof::Horatia Pulchra,ent::corporate_org::State Attorney General ’ S Office,worked_at,Horatia Pulchra,State Attorney General ’ S Office
prof::Horatia Pulchra,ent::course::##Tiation Techniques,teaches_course,Horatia Pulchra,##Tiation Techniques
prof::Horatia Pulchra,ent::course::American N,teaches_course,Horatia Pulchra,American N
prof::Horatia Pulchra,ent::course::Ethics,teaches_course,Horatia Pulchra,Ethics
prof::Horatia Pulchra,ent::course::International Business Law,teaches_course,Horatia Pulchra,International Business Law
prof::Horatia Pulchra,ent::course::International Contract Law,teaches_course,Horatia Pulchra,International Contract Law
prof::Horatia Pulchra,ent::course::International Dispute Dissolution,teaches_course,Horatia Pulchra,International Dispute Dissolution
prof::Horatia Pulchra,ent::course::International M. B. A.,teaches_course,Horatia Pulchra,International M. B. A.
prof::Horatia Pulchra,ent::course::Law Systems,teaches_course,Horatia Pulchra,Law Systems
prof::Horatia Pulchra,ent::academic_org::##Goza College Of Attorneys,studied_at,Horatia Pulchra,##Goza College Of Attorneys
prof::Horatia Pulchra,ent::academic_org::##ultad de Derecho de la Universidad de Alcalá de He,studied_at,Horatia Pulchra,##ultad de Derecho de la Universidad de Alcalá de He
prof::Horatia Pulchra,ent::academic_org::F,studied_at,Horatia Pulchra,F
prof::Horatia Pulchra,ent::academic_org::Instituto De Empresa University,studied_at,Horatia Pulchra,Instituto De Empresa University
prof::Horatia Pulchra,ent::academic_org::Lau,studied_at,Horatia Pulchra,Lau
prof::Horatia Pulchra,ent::academic_org::Lawyers,studied_at,Horatia Pulchra,Lawyers
prof::Horatia Pulchra,ent::academic_org::Of Law,studied_at,Horatia Pulchra,Of Law
prof::Horatia Pulchra,ent::academic_org::Pontifical University,studied_at,Horatia Pulchra,Comillas Pontifical University
prof::Horatia Pulchra,ent::academic_org::Saint Thomas University,studied_at,Horatia Pulchra,Saint Thomas University
prof::Horatia Pulchra,ent::academic_org::Saint Thomas University School Of Law,studied_at,Horatia Pulchra,Saint Thomas University School Of Law
prof::Horatia Pulchra,ent::academic_org::Schiller University,studied_at,Horatia Pulchra,Schiller University
prof::Horatia Pulchra,ent::academic_org::Suffolk University,studied_at,Horatia Pulchra,Suffolk University
prof::Horatia Pulchra,ent::academic_org::University Of Toulouse,studied_at,Horatia Pulchra,University Of Toulouse
prof::Horatia Pulchra,ent::academic_org::Z,studied_at,Horatia Pulchra,Z
prof::Horatia Pulchra,ent::location::S,located_in,Horatia Pulchra,S
prof::Horatia Pulchra,ent::location::Cambridge,worked_in,Horatia Pulchra,Cambridge
prof::Appius Licinius Naso,ent::location::Lisbon,located_in,Appius Licinius Naso,Lisbon
